Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Size,Color,Material,Warranty,Manufacturer,Rating,Shipping_Weight,Delivery_Time,Discount,Eco_Friendly,Shipping_Cost,Shipping_Company,Shipping_Type,Insurance,Return_Policy,Model_Pred
2017-04-30,30,April,2017,26,Young Adults (25-34),F,United Kingdom,England,bikes,mountain bikes,"mountain-400-w silver, 42",4,420,769,1273,1680,2953,extra large,blue,carbon fiber,1 Year,manufacturer b,2,12.11,4,23,False,86.54,Posti,Standard,Premium,30 Days,1
2017-11-26,26,November,2017,26,Young Adults (25-34),F,United Kingdom,England,bikes,mountain bikes,"mountain-400-w silver, 42",1,420,769,318,420,738,extra large,white,aluminum,1 Year,manufacturer a,5,2.75,8,24,False,49.16,FedEx,Standard,Premium,7 Days,1
2023-12-06,6,December,2023,26,Young Adults (25-34),F,United Kingdom,England,bikes,mountain bikes,"mountain-400-w silver, 42",2,420,769,636,840,1476,large,blue,carbon fiber,2 Years,manufacturer a,2,3.84,6,8,False,29.41,UPS,Same Day,,7 Days,1
2023-12-13,13,December,2023,26,Young Adults (25-34),F,United Kingdom,England,bikes,mountain bikes,"mountain-400-w silver, 42",1,420,769,318,420,738,extra large,black,aluminum,Lifetime,manufacturer a,3,4.17,3,3,True,96.9,UPS,Express,Basic,No Return,1
2021-05-05,5,May,2021,26,Young Adults (25-34),F,United Kingdom,England,bikes,mountain bikes,"mountain-400-w silver, 42",1,420,769,318,420,738,extra large,blue,carbon fiber,3 Years,manufacturer a,5,4.96,4,18,True,5.58,Posti,Next Day,Premium,No Return,1
2018-09-13,13,September,2018,26,Young Adults (25-34),F,France,Nord,bikes,mountain bikes,"mountain-500 silver, 42",1,308,565,184,308,492,extra large,black,steel,2 Years,manufacturer c,3,13.62,6,1,False,19.63,GLS,Standard,,60 Days,1
2022-09-13,13,September,2022,26,Young Adults (25-34),F,France,Nord,bikes,mountain bikes,"mountain-500 silver, 42",3,308,565,551,924,1475,small,red,carbon fiber,1 Year,manufacturer a,3,13.92,3,26,False,52.05,GLS,Express,,60 Days,1
2018-11-14,14,November,2018,37,Adults (35-64),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 silver, 42",1,308,565,234,308,542,small,white,carbon fiber,1 Year,manufacturer b,1,8.04,1,10,False,11.87,GLS,Standard,,30 Days,1
2013-11-22,22,November,2013,37,Adults (35-64),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 silver, 42",1,308,565,234,308,542,small,blue,plastic,3 Years,manufacturer a,5,1.6,8,2,True,49.12,UPS,Express,Premium,7 Days,1
2019-11-22,22,November,2019,37,Adults (35-64),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 silver, 42",1,308,565,234,308,542,extra large,white,carbon fiber,2 Years,manufacturer a,4,1.38,5,19,False,99.29,Posti,Standard,Premium,No Return,1
2018-12-29,29,December,2018,37,Adults (35-64),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 silver, 42",1,308,565,234,308,542,extra large,black,carbon fiber,2 Years,manufacturer a,4,6.52,4,26,True,26.79,DHL,Same Day,Basic,No Return,1
2013-12-29,29,December,2013,37,Adults (35-64),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 silver, 42",3,308,565,703,924,1627,large,black,plastic,1 Year,manufacturer a,2,12.41,9,17,True,66.48,GLS,Express,Premium,60 Days,1
2021-06-22,22,June,2021,37,Adults (35-64),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 silver, 42",1,308,565,234,308,542,small,red,plastic,1 Year,manufacturer d,4,7.38,6,19,True,23.36,DHL,Standard,Basic,No Return,1
2013-01-20,20,January,2013,33,Young Adults (25-34),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 silver, 44",1,308,565,234,308,542,extra large,blue,aluminum,3 Years,manufacturer a,5,9.89,8,26,False,18.25,FedEx,Next Day,Premium,30 Days,1
2020-12-03,3,December,2020,33,Young Adults (25-34),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 silver, 44",1,308,565,234,308,542,small,red,steel,2 Years,manufacturer b,4,8.19,8,25,False,76.15,FedEx,Same Day,Basic,60 Days,1
2018-12-31,31,December,2018,33,Young Adults (25-34),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 silver, 44",1,308,565,234,308,542,small,green,plastic,1 Year,manufacturer d,5,2.09,4,9,False,5.29,Posti,Standard,,30 Days,1
2020-12-31,31,December,2020,33,Young Adults (25-34),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 silver, 44",1,308,565,234,308,542,large,white,plastic,3 Years,manufacturer d,4,1.8,9,16,True,11.33,UPS,Express,Basic,60 Days,1
2020-07-08,8,July,2020,35,Adults (35-64),M,United Kingdom,England,bikes,mountain bikes,"mountain-500 black, 44",1,295,540,223,295,518,extra large,white,plastic,2 Years,manufacturer a,5,7.37,4,21,False,97.51,Posti,Express,Premium,No Return,1
2014-12-15,15,December,2014,34,Young Adults (25-34),F,United Kingdom,England,bikes,mountain bikes,"mountain-200 silver, 38",1,1266,2320,961,1266,2227,extra large,blue,steel,2 Years,manufacturer d,1,3.14,1,18,True,33.96,DHL,Next Day,Premium,7 Days,1
2015-04-19,19,April,2015,35,Adults (35-64),F,Germany,Saarland,bikes,mountain bikes,"mountain-400-w silver, 38",1,420,769,211,420,631,large,white,steel,3 Years,manufacturer b,5,4.06,9,15,False,50.14,FedEx,Same Day,Premium,No Return,1
2019-09-14,14,September,2019,36,Adults (35-64),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 black, 42",2,295,540,447,590,1037,small,red,plastic,Lifetime,manufacturer a,5,5.72,8,21,True,20.99,Posti,Same Day,Basic,30 Days,1
2015-10-02,2,October,2015,36,Adults (35-64),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 black, 42",1,295,540,223,295,518,extra large,green,aluminum,3 Years,manufacturer d,1,5.45,3,7,False,40.34,DHL,Standard,,60 Days,1
2018-06-03,3,June,2018,36,Adults (35-64),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 black, 42",1,295,540,223,295,518,extra large,blue,aluminum,1 Year,manufacturer a,5,0.51,2,22,False,76.98,FedEx,Standard,Basic,No Return,1
2021-06-03,3,June,2021,36,Adults (35-64),F,United Kingdom,England,bikes,mountain bikes,"mountain-500 black, 42",1,295,540,223,295,518,small,red,aluminum,3 Years,manufacturer a,5,13.0,8,13,False,79.25,GLS,Standard,Basic,No Return,1
2016-07-28,28,July,2016,38,Adults (35-64),F,France,Nord,bikes,mountain bikes,"mountain-500 silver, 40",1,308,565,184,308,492,small,black,steel,1 Year,manufacturer a,1,4.93,7,5,False,6.37,FedEx,Next Day,Basic,30 Days,1
2021-10-26,26,October,2021,27,Young Adults (25-34),M,United Kingdom,England,bikes,mountain bikes,"mountain-400-w silver, 46",2,420,769,636,840,1476,large,blue,carbon fiber,3 Years,manufacturer d,1,10.01,8,21,True,86.76,DHL,Same Day,Basic,No Return,1
2013-08-06,6,August,2013,27,Young Adults (25-34),M,United Kingdom,England,bikes,mountain bikes,"mountain-400-w silver, 46",1,420,769,318,420,738,large,blue,carbon fiber,2 Years,manufacturer c,2,9.97,7,8,True,43.45,FedEx,Next Day,,No Return,1
2019-08-06,6,August,2019,27,Young Adults (25-34),M,United Kingdom,England,bikes,mountain bikes,"mountain-400-w silver, 46",1,420,769,318,420,738,extra large,red,carbon fiber,3 Years,manufacturer d,5,4.82,9,6,False,99.32,UPS,Same Day,Premium,7 Days,1
2014-04-15,15,April,2014,27,Young Adults (25-34),M,United Kingdom,England,bikes,mountain bikes,"mountain-400-w silver, 46",1,420,769,318,420,738,extra large,red,carbon fiber,2 Years,manufacturer d,4,4.34,3,8,False,7.92,UPS,Express,,7 Days,1
2015-04-28,28,April,2015,27,Young Adults (25-34),M,United Kingdom,England,bikes,mountain bikes,"mountain-400-w silver, 46",1,420,769,318,420,738,extra large,red,steel,1 Year,manufacturer a,4,10.72,1,3,False,41.29,DHL,Express,Basic,60 Days,1
2017-06-24,24,June,2017,27,Young Adults (25-34),M,United Kingdom,England,bikes,mountain bikes,"mountain-400-w silver, 46",1,420,769,318,420,738,large,white,carbon fiber,1 Year,manufacturer d,4,6.72,8,28,True,44.94,UPS,Next Day,Basic,30 Days,1
2013-10-06,6,October,2013,30,Young Adults (25-34),M,France,Somme,bikes,mountain bikes,"mountain-500 black, 40",1,295,540,148,295,443,small,green,steel,Lifetime,manufacturer a,3,6.97,6,14,True,25.29,DHL,Standard,Premium,7 Days,1
2022-05-24,24,May,2022,30,Young Adults (25-34),F,Germany,Hessen,bikes,mountain bikes,"mountain-200 silver, 46",1,1266,2320,892,1266,2158,small,red,plastic,3 Years,manufacturer d,3,13.76,2,28,False,60.5,Posti,Next Day,Premium,60 Days,1
2023-02-05,5,February,2023,45,Adults (35-64),M,Canada,British Columbia,bikes,mountain bikes,"mountain-200 silver, 46",1,1266,2320,1031,1266,2297,small,blue,plastic,Lifetime,manufacturer d,2,4.5,3,0,True,96.6,DHL,Express,,No Return,1
2016-04-14,14,April,2016,45,Adults (35-64),M,Canada,British Columbia,bikes,mountain bikes,"mountain-200 silver, 46",1,1266,2320,1031,1266,2297,small,blue,plastic,1 Year,manufacturer d,5,0.59,4,23,False,34.48,FedEx,Next Day,Premium,30 Days,1
2014-03-12,12,March,2014,41,Adults (35-64),F,France,Hauts de Seine,bikes,mountain bikes,"mountain-200 silver, 46",1,1266,2320,892,1266,2158,large,green,carbon fiber,Lifetime,manufacturer d,1,13.38,7,13,True,44.76,GLS,Next Day,,No Return,1
2016-03-11,11,March,2016,42,Adults (35-64),F,Germany,Hamburg,bikes,mountain bikes,"mountain-200 silver, 46",1,1266,2320,892,1266,2158,small,blue,plastic,Lifetime,manufacturer d,3,10.43,7,21,False,32.09,UPS,Express,Premium,7 Days,1
2023-03-05,5,March,2023,42,Adults (35-64),M,Germany,Saarland,bikes,mountain bikes,"mountain-200 silver, 46",1,1266,2320,636,1266,1902,small,green,aluminum,Lifetime,manufacturer a,2,4.57,7,2,False,95.05,GLS,Next Day,,30 Days,1
2019-03-12,12,March,2019,49,Adults (35-64),F,Germany,Nordrhein-Westfalen,bikes,mountain bikes,"mountain-200 silver, 38",1,1266,2320,752,1266,2018,extra large,green,carbon fiber,Lifetime,manufacturer d,2,13.45,2,12,True,48.17,UPS,Same Day,Premium,30 Days,1
2017-06-15,15,June,2017,33,Young Adults (25-34),F,United States,Washington,bikes,mountain bikes,"mountain-500 black, 48",1,295,540,126,295,421,large,black,plastic,1 Year,manufacturer c,5,1.69,4,15,True,8.3,FedEx,Standard,Basic,30 Days,1
2013-07-24,24,July,2013,33,Young Adults (25-34),F,United States,Washington,bikes,mountain bikes,"mountain-500 black, 48",1,295,540,126,295,421,small,green,plastic,2 Years,manufacturer d,4,12.83,6,25,False,68.81,GLS,Express,,7 Days,1
2017-01-11,11,January,2017,33,Young Adults (25-34),F,United States,Washington,bikes,mountain bikes,"mountain-500 black, 48",1,295,540,126,295,421,large,blue,aluminum,3 Years,manufacturer d,5,2.38,6,28,False,68.77,DHL,Standard,,60 Days,1
2022-01-27,27,January,2022,33,Young Adults (25-34),F,United States,Washington,bikes,mountain bikes,"mountain-500 black, 48",1,295,540,126,295,421,small,blue,plastic,2 Years,manufacturer c,3,1.18,3,23,False,74.71,Posti,Standard,Basic,60 Days,1
2019-01-27,27,January,2019,33,Young Adults (25-34),F,United States,Washington,bikes,mountain bikes,"mountain-500 black, 48",2,295,540,252,590,842,small,blue,plastic,1 Year,manufacturer d,1,4.22,1,1,True,61.45,DHL,Next Day,,30 Days,1
2021-05-08,8,May,2021,33,Young Adults (25-34),F,United States,Washington,bikes,mountain bikes,"mountain-500 black, 48",1,295,540,126,295,421,large,green,steel,2 Years,manufacturer d,4,4.63,8,26,False,73.05,UPS,Express,Premium,No Return,1
2015-05-08,8,May,2015,33,Young Adults (25-34),F,United States,Washington,bikes,mountain bikes,"mountain-500 black, 48",1,295,540,126,295,421,small,black,plastic,3 Years,manufacturer a,5,9.33,1,24,True,9.86,Posti,Same Day,,7 Days,1
2021-02-03,3,February,2021,37,Adults (35-64),F,United States,California,bikes,mountain bikes,"mountain-200 black, 46",1,1252,2295,997,1252,2249,extra large,blue,steel,3 Years,manufacturer a,5,12.48,9,9,False,97.78,DHL,Express,Basic,7 Days,1
2020-04-08,8,April,2020,58,Adults (35-64),F,United States,Washington,bikes,mountain bikes,"mountain-200 black, 38",1,1252,2295,538,1252,1790,large,green,plastic,1 Year,manufacturer a,1,7.45,6,21,False,64.05,UPS,Next Day,,7 Days,1
2014-05-03,3,May,2014,25,Young Adults (25-34),M,Germany,Bayern,bikes,mountain bikes,"mountain-500 black, 52",1,295,540,240,295,535,medium,blue,steel,1 Year,manufacturer a,5,11.78,5,0,True,75.28,Posti,Next Day,Premium,60 Days,1
2015-11-08,8,November,2015,35,Adults (35-64),M,Canada,British Columbia,bikes,mountain bikes,"mountain-500 black, 44",2,295,540,479,590,1069,small,blue,steel,2 Years,manufacturer b,3,8.99,6,27,False,56.57,Posti,Next Day,Premium,60 Days,1
2014-05-05,5,May,2014,54,Adults (35-64),M,Canada,British Columbia,bikes,mountain bikes,"mountain-500 silver, 52",1,308,565,251,308,559,small,white,aluminum,1 Year,manufacturer b,1,8.46,9,23,True,9.23,Posti,Standard,,30 Days,1
2019-05-20,20,May,2019,54,Adults (35-64),M,Canada,British Columbia,bikes,mountain bikes,"mountain-500 silver, 52",1,308,565,251,308,559,small,red,carbon fiber,1 Year,manufacturer c,4,7.67,9,4,True,99.91,FedEx,Next Day,,7 Days,1
2019-06-07,7,June,2019,54,Adults (35-64),M,Canada,British Columbia,bikes,mountain bikes,"mountain-500 silver, 52",1,308,565,251,308,559,small,red,carbon fiber,2 Years,manufacturer b,2,11.36,9,1,True,25.11,Posti,Next Day,Premium,7 Days,1
2017-04-04,4,April,2017,40,Adults (35-64),F,France,Yveline,bikes,mountain bikes,"mountain-500 silver, 44",1,308,565,121,308,429,large,blue,plastic,2 Years,manufacturer d,1,7.85,7,19,True,89.16,GLS,Next Day,Basic,30 Days,1
2021-12-27,27,December,2021,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,bikes,mountain bikes,"mountain-200 silver, 46",1,1266,2320,752,1266,2018,extra large,red,steel,Lifetime,manufacturer a,4,1.22,5,17,True,50.72,UPS,Same Day,Basic,30 Days,1
2017-04-23,23,April,2017,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,bikes,mountain bikes,"mountain-200 silver, 46",1,1266,2320,752,1266,2018,extra large,red,carbon fiber,2 Years,manufacturer d,5,6.38,2,24,False,28.61,Posti,Same Day,,60 Days,1
2020-05-05,5,May,2020,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,bikes,mountain bikes,"mountain-200 silver, 46",1,1266,2320,752,1266,2018,small,black,plastic,2 Years,manufacturer d,5,11.58,9,7,False,74.41,DHL,Express,Premium,No Return,1
2017-04-23,23,April,2017,43,Adults (35-64),F,France,Seine Saint Denis,bikes,mountain bikes,"mountain-200 black, 46",1,1252,2295,630,1252,1882,extra large,red,steel,Lifetime,manufacturer a,4,4.77,9,13,False,74.87,UPS,Standard,Premium,7 Days,1
2014-11-26,26,November,2014,37,Adults (35-64),M,United Kingdom,England,bikes,mountain bikes,"mountain-500 silver, 40",1,308,565,234,308,542,extra large,black,carbon fiber,3 Years,manufacturer d,4,6.12,7,27,True,24.29,Posti,Same Day,Premium,30 Days,1
2021-12-06,6,December,2021,28,Young Adults (25-34),F,Germany,Bayern,bikes,mountain bikes,"mountain-500 black, 44",1,295,540,240,295,535,extra large,blue,aluminum,1 Year,manufacturer b,4,9.8,1,21,True,67.78,UPS,Standard,,No Return,1
2021-12-06,6,December,2021,28,Young Adults (25-34),F,Germany,Bayern,bikes,mountain bikes,"mountain-500 black, 44",1,295,540,240,295,535,medium,green,plastic,Lifetime,manufacturer a,5,5.35,9,6,False,90.92,DHL,Next Day,Premium,30 Days,1
2019-06-28,28,June,2019,29,Young Adults (25-34),F,France,Seine (Paris),bikes,mountain bikes,"mountain-500 black, 48",1,295,540,148,295,443,large,white,plastic,3 Years,manufacturer c,1,11.65,3,29,False,90.68,Posti,Express,Basic,No Return,1
2021-06-28,28,June,2021,29,Young Adults (25-34),F,France,Seine (Paris),bikes,mountain bikes,"mountain-500 black, 48",1,295,540,148,295,443,medium,red,plastic,2 Years,manufacturer c,5,6.4,6,4,False,54.77,Posti,Same Day,Basic,7 Days,1
2018-12-21,21,December,2018,29,Young Adults (25-34),F,United Kingdom,England,bikes,mountain bikes,"mountain-200 silver, 42",1,1266,2320,961,1266,2227,extra large,green,carbon fiber,2 Years,manufacturer b,2,1.55,1,3,True,74.97,FedEx,Standard,Premium,7 Days,1
2016-12-24,24,December,2016,30,Young Adults (25-34),F,France,Seine (Paris),bikes,mountain bikes,"mountain-400-w silver, 38",1,420,769,211,420,631,medium,green,steel,2 Years,manufacturer b,5,4.56,1,11,True,31.72,GLS,Next Day,Basic,60 Days,1
2017-02-17,17,February,2017,31,Young Adults (25-34),F,France,Seine Saint Denis,bikes,mountain bikes,"mountain-500 black, 42",1,295,540,148,295,443,small,white,steel,2 Years,manufacturer a,5,3.12,6,12,False,51.34,DHL,Express,Basic,7 Days,1
2019-05-17,17,May,2019,31,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,bikes,mountain bikes,"mountain-400-w silver, 46",1,420,769,249,420,669,small,blue,carbon fiber,2 Years,manufacturer a,5,9.34,1,22,False,72.42,GLS,Express,Basic,30 Days,1
2019-05-17,17,May,2019,31,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,bikes,mountain bikes,"mountain-400-w silver, 46",1,420,769,249,420,669,small,green,carbon fiber,Lifetime,manufacturer a,4,11.91,9,19,False,84.95,GLS,Next Day,Premium,60 Days,1
2015-01-09,9,January,2015,38,Adults (35-64),M,Germany,Hessen,bikes,mountain bikes,"mountain-400-w silver, 46",1,420,769,295,420,715,extra large,white,carbon fiber,1 Year,manufacturer b,5,13.04,1,16,True,26.09,DHL,Same Day,Premium,30 Days,1
2015-06-05,5,June,2015,29,Young Adults (25-34),F,France,Nord,bikes,mountain bikes,"mountain-400-w silver, 42",1,420,769,249,420,669,small,green,carbon fiber,Lifetime,manufacturer a,4,6.36,4,21,False,43.99,DHL,Next Day,Premium,30 Days,1
2017-09-13,13,September,2017,29,Young Adults (25-34),F,France,Nord,bikes,mountain bikes,"mountain-400-w silver, 42",1,420,769,249,420,669,large,black,carbon fiber,1 Year,manufacturer a,2,7.74,6,2,True,77.05,GLS,Same Day,Premium,60 Days,1
2022-06-09,9,June,2022,31,Young Adults (25-34),F,France,Garonne (Haute),bikes,mountain bikes,"mountain-200 silver, 46",1,1266,2320,915,1266,2181,extra large,black,carbon fiber,2 Years,manufacturer d,4,1.97,1,24,False,5.23,Posti,Standard,Basic,7 Days,1
2021-12-18,18,December,2021,31,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,bikes,mountain bikes,"mountain-500 black, 40",1,295,540,175,295,470,small,blue,steel,Lifetime,manufacturer a,1,2.51,2,21,True,69.52,FedEx,Standard,Premium,7 Days,1
2015-06-11,11,June,2015,31,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,bikes,mountain bikes,"mountain-500 black, 40",2,295,540,350,590,940,extra large,red,steel,3 Years,manufacturer c,1,2.41,6,26,False,8.01,UPS,Standard,,30 Days,1
2013-10-15,15,October,2013,38,Adults (35-64),M,United States,Oregon,bikes,mountain bikes,"mountain-500 silver, 48",3,308,565,534,924,1458,small,blue,carbon fiber,1 Year,manufacturer a,5,1.29,4,29,False,18.75,FedEx,Express,,No Return,1
2017-12-12,12,December,2017,38,Adults (35-64),M,United States,Oregon,bikes,mountain bikes,"mountain-500 silver, 48",1,308,565,178,308,486,large,black,steel,2 Years,manufacturer b,4,2.97,2,23,True,47.31,DHL,Standard,,No Return,1
2013-12-26,26,December,2013,34,Young Adults (25-34),M,United States,California,bikes,mountain bikes,"mountain-500 black, 40",2,295,540,468,590,1058,extra large,black,steel,Lifetime,manufacturer c,4,8.03,7,8,True,78.3,GLS,Same Day,Basic,7 Days,1
2017-07-26,26,July,2017,34,Young Adults (25-34),M,United States,California,bikes,mountain bikes,"mountain-500 black, 40",1,295,540,234,295,529,extra large,blue,steel,2 Years,manufacturer c,4,3.04,4,14,True,92.26,Posti,Same Day,Basic,30 Days,1
2013-07-26,26,July,2013,34,Young Adults (25-34),M,United States,California,bikes,mountain bikes,"mountain-500 black, 40",1,295,540,234,295,529,extra large,green,aluminum,2 Years,manufacturer a,5,7.17,6,9,False,36.25,DHL,Standard,Premium,7 Days,1
2014-11-18,18,November,2014,34,Young Adults (25-34),M,United States,California,bikes,mountain bikes,"mountain-500 black, 40",1,295,540,234,295,529,small,blue,steel,3 Years,manufacturer a,4,7.84,6,16,False,45.08,UPS,Express,Premium,30 Days,1
2013-05-01,1,May,2013,34,Young Adults (25-34),M,United States,California,bikes,mountain bikes,"mountain-500 black, 40",1,295,540,234,295,529,extra large,white,aluminum,Lifetime,manufacturer a,4,6.68,2,4,True,48.2,FedEx,Standard,Premium,30 Days,1
2014-06-22,22,June,2014,34,Young Adults (25-34),M,United States,California,bikes,mountain bikes,"mountain-500 black, 40",1,295,540,234,295,529,extra large,red,aluminum,Lifetime,manufacturer a,4,11.37,4,4,False,61.39,UPS,Express,Basic,30 Days,1
